"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] GameDevComparatorJaccard record1Value","[0] GameDevComparatorJaccard record2Value","[0] GameDevComparatorJaccard record1PreprocessedValue","[0] GameDevComparatorJaccard record2PreprocessedValue","[0] GameDevComparatorJaccard similarity","[0] GameDevComparatorJaccard postproccesedSimilarity","[1] GameGenreComparatorMongeElkan record1Value","[1] GameGenreComparatorMongeElkan record2Value","[1] GameGenreComparatorMongeElkan record1PreprocessedValue","[1] GameGenreComparatorMongeElkan record2PreprocessedValue","[1] GameGenreComparatorMongeElkan similarity","[1] GameGenreComparatorMongeElkan postproccesedSimilarity","[2] GameNameComparatorLowerCaseJaccard record1Value","[2] GameNameComparatorLowerCaseJaccard record2Value","[2] GameNameComparatorLowerCaseJaccard record1PreprocessedValue","[2] GameNameComparatorLowerCaseJaccard record2PreprocessedValue","[2] GameNameComparatorLowerCaseJaccard similarity","[2] GameNameComparatorLowerCaseJaccard postproccesedSimilarity","[3] GameNameComparatorLevenshtein record1Value","[3] GameNameComparatorLevenshtein record2Value","[3] GameNameComparatorLevenshtein record1PreprocessedValue","[3] GameNameComparatorLevenshtein record2PreprocessedValue","[3] GameNameComparatorLevenshtein similarity","[3] GameNameComparatorLevenshtein postproccesedSimilarity","[4] GameNameComparatorJaccard record1Value","[4] GameNameComparatorJaccard record2Value","[4] GameNameComparatorJaccard record1PreprocessedValue","[4] GameNameComparatorJaccard record2PreprocessedValue","[4] GameNameComparatorJaccard similarity","[4] GameNameComparatorJaccard postproccesedSimilarity","[5] GamePlatformComparatorMongeElkan record1Value","[5] GamePlatformComparatorMongeElkan record2Value","[5] GamePlatformComparatorMongeElkan record1PreprocessedValue","[5] GamePlatformComparatorMongeElkan record2PreprocessedValue","[5] GamePlatformComparatorMongeElkan similarity","[5] GamePlatformComparatorMongeElkan postproccesedSimilarity","[6] GamePublisherComparatorLevenshtein record1Value","[6] GamePublisherComparatorLevenshtein record2Value","[6] GamePublisherComparatorLevenshtein record1PreprocessedValue","[6] GamePublisherComparatorLevenshtein record2PreprocessedValue","[6] GamePublisherComparatorLevenshtein similarity","[6] GamePublisherComparatorLevenshtein postproccesedSimilarity","[7] GamePublisherLJaccard record1Value","[7] GamePublisherLJaccard record2Value","[7] GamePublisherLJaccard record1PreprocessedValue","[7] GamePublisherLJaccard record2PreprocessedValue","[7] GamePublisherLJaccard similarity","[7] GamePublisherLJaccard postproccesedSimilarity","[8] GameReleaseComparatorExactYear record1Value","[8] GameReleaseComparatorExactYear record2Value","[8] GameReleaseComparatorExactYear record1PreprocessedValue","[8] GameReleaseComparatorExactYear record2PreprocessedValue","[8] GameReleaseComparatorExactYear similarity","[8] GameReleaseComparatorExactYear postproccesedSimilarity","[9] GamePlatformComparatorJaccard record1Value","[9] GamePlatformComparatorJaccard record2Value","[9] GamePlatformComparatorJaccard record1PreprocessedValue","[9] GamePlatformComparatorJaccard record2PreprocessedValue","[9] GamePlatformComparatorJaccard similarity","[9] GamePlatformComparatorJaccard postproccesedSimilarity"
"WekaMatchingRule","DBpedia_Video_Game_7451","VG_Sales6666","0.9619482496194824","1","","","","","0.0","0.0",", Action-adventure game, , Beat 'em up, , Metroidvania, ",", Action, ",", Action-adventure game, , Beat 'em up, , Metroidvania, ",", Action, ","0.8370954436915261","0.8370954436915261","spider-man: web of shadows","spider-man: web of shadows","spider-man: web of shadows","spider-man: web of shadows","1.0","1.0","Spider-Man: Web of Shadows","Spider-Man: Web of Shadows","Spider-Man: Web of Shadows","Spider-Man: Web of Shadows","1.0","1.0","Spider-Man: Web of Shadows","Spider-Man: Web of Shadows","Spider-Man: Web of Shadows","Spider-Man: Web of Shadows","1.0","1.0","Wii","Wii","Wii","Wii","1.0","1.0",", Activision, ",", Activision, ",", Activision, ",", Activision, ","1.0","1.0",", activision, ",", activision, ",", activision, ",", activision, ","1.0","1.0","2008-10-21T00:00","2008-01-01T00:00","2008-10-21T00:00","2008-01-01T00:00","1.0","1.0","wii","wii","wii","wii","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_5137","VG_Sales762","0.9619482496194824","1","","","","","0.0","0.0",", First-person shooter, ",", Shooter, ",", First-person shooter, ",", Shooter, ","0.8357142806053162","0.8357142806053162","call of duty: roads to victory","call of duty: roads to victory","call of duty: roads to victory","call of duty: roads to victory","1.0","1.0","Call of Duty: Roads to Victory","Call of Duty: Roads to Victory","Call of Duty: Roads to Victory","Call of Duty: Roads to Victory","1.0","1.0","Call of Duty: Roads to Victory","Call of Duty: Roads to Victory","Call of Duty: Roads to Victory","Call of Duty: Roads to Victory","1.0","1.0","PlayStation Portable","PlayStation Portable","PlayStation Portable","PlayStation Portable","1.0","1.0",", Activision, ",", Activision, ",", Activision, ",", Activision, ","1.0","1.0",", activision, ",", activision, ",", activision, ",", activision, ","1.0","1.0","2007-03-13T00:00","2007-01-01T00:00","2007-03-13T00:00","2007-01-01T00:00","1.0","1.0","playstation portable","playstation portable","playstation portable","playstation portable","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_16299","VG_Sales888","0.21212121212121213","1","","","","","0.0","0.0",", Fighting game, ",", Fighting, ",", Fighting game, ",", Fighting, ","0.9743589758872986","0.9743589758872986","mortal kombat ii","mortal kombat ii","mortal kombat ii","mortal kombat ii","1.0","1.0","Mortal Kombat II","Mortal Kombat II","Mortal Kombat II","Mortal Kombat II","1.0","1.0","Mortal Kombat II","Mortal Kombat II","Mortal Kombat II","Mortal Kombat II","1.0","1.0","Super Nintendo Entertainment System","Super Nintendo Entertainment System","Super Nintendo Entertainment System","Super Nintendo Entertainment System","1.0","1.0",", Acclaim Entertainment, , Midway Games, ",", Acclaim Entertainment, ",", Acclaim Entertainment, , Midway Games, ",", Acclaim Entertainment, ","0.6097560975609756","0.6097560975609756",", acclaim entertainment, , midway games, ",", acclaim entertainment, ",", acclaim entertainment, , midway games, ",", acclaim entertainment, ","0.5","0.0","1994-09-09T00:00","1993-01-01T00:00","1994-09-09T00:00","1993-01-01T00:00","0.5","0.5","super nintendo entertainment system","super nintendo entertainment system","super nintendo entertainment system","super nintendo entertainment system","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_1399","VG_Sales744","0.9619482496194824","1","","","","","0.0","0.0",", Pinball, ",", Misc, ",", Pinball, ",", Misc, ","0.8214285671710968","0.8214285671710968","kirby's pinball land","kirby's pinball land","kirby's pinball land","kirby's pinball land","1.0","1.0","Kirby's Pinball Land","Kirby's Pinball Land","Kirby's Pinball Land","Kirby's Pinball Land","1.0","1.0","Kirby's Pinball Land","Kirby's Pinball Land","Kirby's Pinball Land","Kirby's Pinball Land","1.0","1.0","Game Boy","Game Boy","Game Boy","Game Boy","1.0","1.0",", Nintendo, ",", Nintendo, ",", Nintendo, ",", Nintendo, ","1.0","1.0",", nintendo, ",", nintendo, ",", nintendo, ",", nintendo, ","1.0","1.0","1993-11-27T00:00","1992-01-01T00:00","1993-11-27T00:00","1992-01-01T00:00","0.5","0.5","game boy","game boy","game boy","game boy","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_8683","VG_Sales4793","0.9619482496194824","1","","","","","0.0","0.0",", Massively multiplayer online role-playing game, ",", Role-Playing, ",", Massively multiplayer online role-playing game, ",", Role-Playing, ","0.8364532987276713","0.8364532987276713","dragon quest x","dragon quest x","dragon quest x","dragon quest x","1.0","1.0","Dragon Quest X","Dragon Quest X","Dragon Quest X","Dragon Quest X","1.0","1.0","Dragon Quest X","Dragon Quest X","Dragon Quest X","Dragon Quest X","1.0","1.0","Wii U","Wii U","Wii U","Wii U","1.0","1.0",", Square Enix, ",", Square Enix, ",", Square Enix, ",", Square Enix, ","1.0","1.0",", square enix, ",", square enix, ",", square enix, ",", square enix, ","1.0","1.0","2019-10-24T00:00","2013-01-01T00:00","2019-10-24T00:00","2013-01-01T00:00","0.0","0.0","wii u","wii u","wii u","wii u","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_166","VG_Sales9043","0.9619482496194824","1","","","","","0.0","0.0",", Action-adventure game, ",", Action, ",", Action-adventure game, ",", Action, ","0.9523809552192688","0.9523809552192688","spider-man: edge of time","spider-man: edge of time","spider-man: edge of time","spider-man: edge of time","1.0","1.0","Spider-Man: Edge of Time","Spider-Man: Edge of Time","Spider-Man: Edge of Time","Spider-Man: Edge of Time","1.0","1.0","Spider-Man: Edge of Time","Spider-Man: Edge of Time","Spider-Man: Edge of Time","Spider-Man: Edge of Time","1.0","1.0","Nintendo DS","Nintendo DS","Nintendo DS","Nintendo DS","1.0","1.0",", Activision, ",", Activision, ",", Activision, ",", Activision, ","1.0","1.0",", activision, ",", activision, ",", activision, ",", activision, ","1.0","1.0","2011-10-04T00:00","2011-01-01T00:00","2011-10-04T00:00","2011-01-01T00:00","1.0","1.0","nintendo ds","nintendo ds","nintendo ds","nintendo ds","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_22474","VG_Sales10942","0.9619482496194824","1","","","","","0.0","0.0",", Party game, ",", Misc, ",", Party game, ",", Misc, ","0.6666666666666666","0.6666666666666666","crash boom bang!","crash boom bang!","crash boom bang!","crash boom bang!","1.0","1.0","Crash Boom Bang!","Crash Boom Bang!","Crash Boom Bang!","Crash Boom Bang!","1.0","1.0","Crash Boom Bang!","Crash Boom Bang!","Crash Boom Bang!","Crash Boom Bang!","1.0","1.0","Nintendo DS","Nintendo DS","Nintendo DS","Nintendo DS","1.0","1.0",", Vivendi Games, ",", Vivendi Games, ",", Vivendi Games, ",", Vivendi Games, ","1.0","1.0",", vivendi games, ",", vivendi games, ",", vivendi games, ",", vivendi games, ","1.0","1.0","2006-07-20T00:00","2006-01-01T00:00","2006-07-20T00:00","2006-01-01T00:00","1.0","1.0","nintendo ds","nintendo ds","nintendo ds","nintendo ds","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_9660","VG_Sales12508","0.9619482496194824","1","","","","","0.0","0.0",", Sports game, ",", Sports, ",", Sports game, ",", Sports, ","0.9696969787279764","0.9696969787279764","cybertiger","cybertiger","cybertiger","cybertiger","1.0","1.0","CyberTiger","CyberTiger","CyberTiger","CyberTiger","1.0","1.0","CyberTiger","CyberTiger","CyberTiger","CyberTiger","1.0","1.0","Nintendo 64","Nintendo 64","Nintendo 64","Nintendo 64","1.0","1.0",", Electronic Arts, ",", Electronic Arts, ",", Electronic Arts, ",", Electronic Arts, ","1.0","1.0",", electronic arts, ",", electronic arts, ",", electronic arts, ",", electronic arts, ","1.0","1.0","1999-09-30T00:00","2000-01-01T00:00","1999-09-30T00:00","2000-01-01T00:00","0.5","0.5","nintendo 64","nintendo 64","nintendo 64","nintendo 64","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_8597","VG_Sales4262","0.9619482496194824","1","","","","","0.0","0.0",", Party game, , Sports video game, ",", Action, ",", Party game, , Sports video game, ",", Action, ","0.7628758192062378","0.7628758192062378","mario & sonic at the rio 2016 olympic games","mario & sonic at the rio 2016 olympic games","mario & sonic at the rio 2016 olympic games","mario & sonic at the rio 2016 olympic games","1.0","1.0","Mario & Sonic at the Rio 2016 Olympic Games","Mario & Sonic at the Rio 2016 Olympic Games","Mario & Sonic at the Rio 2016 Olympic Games","Mario & Sonic at the Rio 2016 Olympic Games","1.0","1.0","Mario & Sonic at the Rio 2016 Olympic Games","Mario & Sonic at the Rio 2016 Olympic Games","Mario & Sonic at the Rio 2016 Olympic Games","Mario & Sonic at the Rio 2016 Olympic Games","1.0","1.0","Nintendo 3DS","Nintendo 3DS","Nintendo 3DS","Nintendo 3DS","1.0","1.0",", Nintendo, ",", Nintendo, ",", Nintendo, ",", Nintendo, ","1.0","1.0",", nintendo, ",", nintendo, ",", nintendo, ",", nintendo, ","1.0","1.0","2016-02-18T00:00","2016-01-01T00:00","2016-02-18T00:00","2016-01-01T00:00","1.0","1.0","nintendo 3ds","nintendo 3ds","nintendo 3ds","nintendo 3ds","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_3689","VG_Sales3598","0.9619482496194824","1","","","","","0.0","0.0",", First-person shooter, ",", Shooter, ",", First-person shooter, ",", Shooter, ","0.8357142806053162","0.8357142806053162","frontlines: fuel of war","frontlines: fuel of war","frontlines: fuel of war","frontlines: fuel of war","1.0","1.0","Frontlines: Fuel of War","Frontlines: Fuel of War","Frontlines: Fuel of War","Frontlines: Fuel of War","1.0","1.0","Frontlines: Fuel of War","Frontlines: Fuel of War","Frontlines: Fuel of War","Frontlines: Fuel of War","1.0","1.0","Xbox 360","Xbox 360","Xbox 360","Xbox 360","1.0","1.0",", THQ, ",", THQ, ",", THQ, ",", THQ, ","1.0","1.0",", thq, ",", thq, ",", thq, ",", thq, ","1.0","1.0","2008-02-25T00:00","2008-01-01T00:00","2008-02-25T00:00","2008-01-01T00:00","1.0","1.0","xbox 360","xbox 360","xbox 360","xbox 360","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_5033","VG_Sales4409","0.8918918918918919","1","","","","","0.0","0.0",", Music video game, , Rhythm game, ",", Misc, ",", Music video game, , Rhythm game, ",", Misc, ","0.7333333373069764","0.7333333373069764","just dance 2014","just dance 2014","just dance 2014","just dance 2014","1.0","1.0","Just Dance 2014","Just Dance 2014","Just Dance 2014","Just Dance 2014","1.0","1.0","Just Dance 2014","Just Dance 2014","Just Dance 2014","Just Dance 2014","1.0","1.0","Xbox One","XOne","Xbox One","XOne","0.4583333432674408","0.4583333432674408",", Ubisoft, ",", Ubisoft, ",", Ubisoft, ",", Ubisoft, ","1.0","1.0",", ubisoft, ",", ubisoft, ",", ubisoft, ",", ubisoft, ","1.0","1.0","2013-10-01T00:00","2013-01-01T00:00","2013-10-01T00:00","2013-01-01T00:00","1.0","1.0","xbox one","xone","xbox one","xone","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_18367","VG_Sales15472","0.9619482496194824","1","","","","","0.0","0.0",", Sports game, ",", Sports, ",", Sports game, ",", Sports, ","0.9696969787279764","0.9696969787279764","virtua pro football","virtua pro football","virtua pro football","virtua pro football","1.0","1.0","Virtua Pro Football","Virtua Pro Football","Virtua Pro Football","Virtua Pro Football","1.0","1.0","Virtua Pro Football","Virtua Pro Football","Virtua Pro Football","Virtua Pro Football","1.0","1.0","PlayStation 2","PlayStation 2","PlayStation 2","PlayStation 2","1.0","1.0",", Sega, ",", Sega, ",", Sega, ",", Sega, ","1.0","1.0",", sega, ",", sega, ",", sega, ",", sega, ","1.0","1.0","2006-06-01T00:00","2006-01-01T00:00","2006-06-01T00:00","2006-01-01T00:00","1.0","1.0","playstation 2","playstation 2","playstation 2","playstation 2","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_24284","VG_Sales5255","0.9619482496194824","1","","","","","0.0","0.0",", Action game, , Hack and slash, , Platform game, , Shoot 'em up, ",", Platform, ",", Action game, , Hack and slash, , Platform game, , Shoot 'em up, ",", Platform, ","0.8112982710202535","0.8112982710202535","mega man zero collection","mega man zero collection","mega man zero collection","mega man zero collection","1.0","1.0","Mega Man Zero Collection","Mega Man Zero Collection","Mega Man Zero Collection","Mega Man Zero Collection","1.0","1.0","Mega Man Zero Collection","Mega Man Zero Collection","Mega Man Zero Collection","Mega Man Zero Collection","1.0","1.0","Nintendo DS","Nintendo DS","Nintendo DS","Nintendo DS","1.0","1.0",", Capcom, ",", Capcom, ",", Capcom, ",", Capcom, ","1.0","1.0",", capcom, ",", capcom, ",", capcom, ",", capcom, ","1.0","1.0","2010-06-08T00:00","2010-01-01T00:00","2010-06-08T00:00","2010-01-01T00:00","1.0","1.0","nintendo ds","nintendo ds","nintendo ds","nintendo ds","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_17881","VG_Sales6067","0.9619482496194824","1","","","","","0.0","0.0",", Racing video game, ",", Racing, ",", Racing video game, ",", Racing, ","0.95686274766922","0.95686274766922","sonic & all-stars racing transformed","sonic & all-stars racing transformed","sonic & all-stars racing transformed","sonic & all-stars racing transformed","1.0","1.0","Sonic & All-Stars Racing Transformed","Sonic & All-Stars Racing Transformed","Sonic & All-Stars Racing Transformed","Sonic & All-Stars Racing Transformed","1.0","1.0","Sonic & All-Stars Racing Transformed","Sonic & All-Stars Racing Transformed","Sonic & All-Stars Racing Transformed","Sonic & All-Stars Racing Transformed","1.0","1.0","Nintendo 3DS","Nintendo 3DS","Nintendo 3DS","Nintendo 3DS","1.0","1.0",", Sega, ",", Sega, ",", Sega, ",", Sega, ","1.0","1.0",", sega, ",", sega, ",", sega, ",", sega, ","1.0","1.0","2012-11-16T00:00","2012-01-01T00:00","2012-11-16T00:00","2012-01-01T00:00","1.0","1.0","nintendo 3ds","nintendo 3ds","nintendo 3ds","nintendo 3ds","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_7781","VG_Sales9593","0.9619482496194824","1","","","","","0.0","0.0",", Action game, , Hack and slash, ",", Action, ",", Action game, , Hack and slash, ",", Action, ","0.8802308857440948","0.8802308857440948","thor: god of thunder","thor: god of thunder","thor: god of thunder","thor: god of thunder","1.0","1.0","Thor: God of Thunder","Thor: God of Thunder","Thor: God of Thunder","Thor: God of Thunder","1.0","1.0","Thor: God of Thunder","Thor: God of Thunder","Thor: God of Thunder","Thor: God of Thunder","1.0","1.0","Nintendo DS","Nintendo DS","Nintendo DS","Nintendo DS","1.0","1.0",", Sega, ",", Sega, ",", Sega, ",", Sega, ","1.0","1.0",", sega, ",", sega, ",", sega, ",", sega, ","1.0","1.0","2011-04-28T00:00","2011-01-01T00:00","2011-04-28T00:00","2011-01-01T00:00","1.0","1.0","nintendo ds","nintendo ds","nintendo ds","nintendo ds","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_11202","VG_Sales936","0.9619482496194824","1","","","","","0.0","0.0",", Action-adventure game, , Platform game, ",", Platform, ",", Action-adventure game, , Platform game, ",", Platform, ","0.8723137974739075","0.8723137974739075","jak 3","jak 3","jak 3","jak 3","1.0","1.0","Jak 3","Jak 3","Jak 3","Jak 3","1.0","1.0","Jak 3","Jak 3","Jak 3","Jak 3","1.0","1.0","PlayStation 2","PlayStation 2","PlayStation 2","PlayStation 2","1.0","1.0",", Sony Computer Entertainment, ",", Sony Computer Entertainment, ",", Sony Computer Entertainment, ",", Sony Computer Entertainment, ","1.0","1.0",", sony computer entertainment, ",", sony computer entertainment, ",", sony computer entertainment, ",", sony computer entertainment, ","1.0","1.0","2004-11-09T00:00","2004-01-01T00:00","2004-11-09T00:00","2004-01-01T00:00","1.0","1.0","playstation 2","playstation 2","playstation 2","playstation 2","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_14806","VG_Sales15569","0.9619482496194824","1","","","","","0.0","0.0",", Racing video game, ",", Racing, ",", Racing video game, ",", Racing, ","0.95686274766922","0.95686274766922","micro machines v4","micro machines v4","micro machines v4","micro machines v4","1.0","1.0","Micro Machines V4","Micro Machines V4","Micro Machines V4","Micro Machines V4","1.0","1.0","Micro Machines V4","Micro Machines V4","Micro Machines V4","Micro Machines V4","1.0","1.0","PlayStation Portable","PlayStation Portable","PlayStation Portable","PlayStation Portable","1.0","1.0",", Codemasters, ",", Codemasters, ",", Codemasters, ",", Codemasters, ","1.0","1.0",", codemasters, ",", codemasters, ",", codemasters, ",", codemasters, ","1.0","1.0","2006-06-27T00:00","2006-01-01T00:00","2006-06-27T00:00","2006-01-01T00:00","1.0","1.0","playstation portable","playstation portable","playstation portable","playstation portable","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_5028","VG_Sales4879","0.9619482496194824","1","","","","","0.0","0.0",", Music video game, , Rhythm game, ",", Misc, ",", Music video game, , Rhythm game, ",", Misc, ","0.7333333373069764","0.7333333373069764","just dance 2014","just dance 2014","just dance 2014","just dance 2014","1.0","1.0","Just Dance 2014","Just Dance 2014","Just Dance 2014","Just Dance 2014","1.0","1.0","Just Dance 2014","Just Dance 2014","Just Dance 2014","Just Dance 2014","1.0","1.0","PlayStation 3","PlayStation 3","PlayStation 3","PlayStation 3","1.0","1.0",", Ubisoft, ",", Ubisoft, ",", Ubisoft, ",", Ubisoft, ","1.0","1.0",", ubisoft, ",", ubisoft, ",", ubisoft, ",", ubisoft, ","1.0","1.0","2013-10-01T00:00","2013-01-01T00:00","2013-10-01T00:00","2013-01-01T00:00","1.0","1.0","playstation 3","playstation 3","playstation 3","playstation 3","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_3753","VG_Sales6000","0.9619482496194824","1","","","","","0.0","0.0",", Platform game, ",", Platform, ",", Platform game, ",", Platform, ","0.9743589758872986","0.9743589758872986","ratchet & clank: size matters","ratchet & clank: size matters","ratchet & clank: size matters","ratchet & clank: size matters","1.0","1.0","Ratchet & Clank: Size Matters","Ratchet & Clank: Size Matters","Ratchet & Clank: Size Matters","Ratchet & Clank: Size Matters","1.0","1.0","Ratchet & Clank: Size Matters","Ratchet & Clank: Size Matters","Ratchet & Clank: Size Matters","Ratchet & Clank: Size Matters","1.0","1.0","PlayStation 2","PlayStation 2","PlayStation 2","PlayStation 2","1.0","1.0",", Sony Computer Entertainment, ",", Sony Computer Entertainment, ",", Sony Computer Entertainment, ",", Sony Computer Entertainment, ","1.0","1.0",", sony computer entertainment, ",", sony computer entertainment, ",", sony computer entertainment, ",", sony computer entertainment, ","1.0","1.0","2007-02-13T00:00","2008-01-01T00:00","2007-02-13T00:00","2008-01-01T00:00","0.5","0.5","playstation 2","playstation 2","playstation 2","playstation 2","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_16084","VG_Sales1874","0.9619482496194824","1","","","","","0.0","0.0",", Action-adventure game, ",", Adventure, ",", Action-adventure game, ",", Adventure, ","0.9150793751080831","0.9150793751080831","yakuza 2","yakuza 2","yakuza 2","yakuza 2","1.0","1.0","Yakuza 2","Yakuza 2","Yakuza 2","Yakuza 2","1.0","1.0","Yakuza 2","Yakuza 2","Yakuza 2","Yakuza 2","1.0","1.0","PlayStation 2","PlayStation 2","PlayStation 2","PlayStation 2","1.0","1.0",", Sega, ",", Sega, ",", Sega, ",", Sega, ","1.0","1.0",", sega, ",", sega, ",", sega, ",", sega, ","1.0","1.0","2006-12-07T00:00","2006-01-01T00:00","2006-12-07T00:00","2006-01-01T00:00","1.0","1.0","playstation 2","playstation 2","playstation 2","playstation 2","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_6573","VG_Sales4750","0.9619482496194824","1","","","","","0.0","0.0",", Fighting game, ",", Fighting, ",", Fighting game, ",", Fighting, ","0.9743589758872986","0.9743589758872986","mortal kombat: deadly alliance","mortal kombat: deadly alliance","mortal kombat: deadly alliance","mortal kombat: deadly alliance","1.0","1.0","Mortal Kombat: Deadly Alliance","Mortal Kombat: Deadly Alliance","Mortal Kombat: Deadly Alliance","Mortal Kombat: Deadly Alliance","1.0","1.0","Mortal Kombat: Deadly Alliance","Mortal Kombat: Deadly Alliance","Mortal Kombat: Deadly Alliance","Mortal Kombat: Deadly Alliance","1.0","1.0","GameCube","GameCube","GameCube","GameCube","1.0","1.0",", Midway Games, ",", Midway Games, ",", Midway Games, ",", Midway Games, ","1.0","1.0",", midway games, ",", midway games, ",", midway games, ",", midway games, ","1.0","1.0","2002-11-16T00:00","2002-01-01T00:00","2002-11-16T00:00","2002-01-01T00:00","1.0","1.0","gamecube","gamecube","gamecube","gamecube","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_8647","VG_Sales1769","0.9619482496194824","1","","","","","0.0","0.0",", Action-adventure game, , Hack and slash, , Platform game, ",", Platform, ",", Action-adventure game, , Hack and slash, , Platform game, ",", Platform, ","0.8229112156799862","0.8229112156799862","sonic and the black knight","sonic and the black knight","sonic and the black knight","sonic and the black knight","1.0","1.0","Sonic and the Black Knight","Sonic and the Black Knight","Sonic and the Black Knight","Sonic and the Black Knight","1.0","1.0","Sonic and the Black Knight","Sonic and the Black Knight","Sonic and the Black Knight","Sonic and the Black Knight","1.0","1.0","Wii","Wii","Wii","Wii","1.0","1.0",", Sega, ",", Sega, ",", Sega, ",", Sega, ","1.0","1.0",", sega, ",", sega, ",", sega, ",", sega, ","1.0","1.0","2009-03-03T00:00","2009-01-01T00:00","2009-03-03T00:00","2009-01-01T00:00","1.0","1.0","wii","wii","wii","wii","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_19500","VG_Sales11338","0.9619482496194824","1","","","","","0.0","0.0",", Action-adventure game, ",", Shooter, ",", Action-adventure game, ",", Shooter, ","0.8346560796101888","0.8346560796101888","rtx red rock","rtx red rock","rtx red rock","rtx red rock","1.0","1.0","RTX Red Rock","RTX Red Rock","RTX Red Rock","RTX Red Rock","1.0","1.0","RTX Red Rock","RTX Red Rock","RTX Red Rock","RTX Red Rock","1.0","1.0","PlayStation 2","PlayStation 2","PlayStation 2","PlayStation 2","1.0","1.0",", LucasArts, ",", LucasArts, ",", LucasArts, ",", LucasArts, ","1.0","1.0",", lucasarts, ",", lucasarts, ",", lucasarts, ",", lucasarts, ","1.0","1.0","2003-06-17T00:00","2003-01-01T00:00","2003-06-17T00:00","2003-01-01T00:00","1.0","1.0","playstation 2","playstation 2","playstation 2","playstation 2","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_13527","VG_Sales14848","0.9619482496194824","1","","","","","0.0","0.0",", Action-adventure, , Sandbox game, ",", Action, ",", Action-adventure, , Sandbox game, ",", Action, ","0.8416666686534882","0.8416666686534882","terraria","terraria","terraria","terraria","1.0","1.0","Terraria","Terraria","Terraria","Terraria","1.0","1.0","Terraria","Terraria","Terraria","Terraria","1.0","1.0","Wii U","Wii U","Wii U","Wii U","1.0","1.0",", 505 Games, ",", 505 Games, ",", 505 Games, ",", 505 Games, ","1.0","1.0",", 505 games, ",", 505 games, ",", 505 games, ",", 505 games, ","1.0","1.0","2011-05-16T00:00","2016-01-01T00:00","2011-05-16T00:00","2016-01-01T00:00","0.0","0.0","wii u","wii u","wii u","wii u","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_2449","VG_Sales13192","0.9619482496194824","1","","","","","0.0","0.0",", Racing video game, ",", Racing, ",", Racing video game, ",", Racing, ","0.95686274766922","0.95686274766922","mtx mototrax","mtx mototrax","mtx mototrax","mtx mototrax","1.0","1.0","MTX Mototrax","MTX Mototrax","MTX Mototrax","MTX Mototrax","1.0","1.0","MTX Mototrax","MTX Mototrax","MTX Mototrax","MTX Mototrax","1.0","1.0","PlayStation Portable","PlayStation Portable","PlayStation Portable","PlayStation Portable","1.0","1.0",", Activision, ",", Activision, ",", Activision, ",", Activision, ","1.0","1.0",", activision, ",", activision, ",", activision, ",", activision, ","1.0","1.0","2004-03-02T00:00","2006-01-01T00:00","2004-03-02T00:00","2006-01-01T00:00","0.0","0.0","playstation portable","playstation portable","playstation portable","playstation portable","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_4663","VG_Sales13637","0.9619482496194824","1","","","","","0.0","0.0",", Role-playing video game, ",", Role-Playing, ",", Role-playing video game, ",", Role-Playing, ","0.9596618413925171","0.9596618413925171","breath of fire iii","breath of fire iii","breath of fire iii","breath of fire iii","1.0","1.0","Breath of Fire III","Breath of Fire III","Breath of Fire III","Breath of Fire III","1.0","1.0","Breath of Fire III","Breath of Fire III","Breath of Fire III","Breath of Fire III","1.0","1.0","PlayStation Portable","PlayStation Portable","PlayStation Portable","PlayStation Portable","1.0","1.0",", Capcom, ",", Capcom, ",", Capcom, ",", Capcom, ","1.0","1.0",", capcom, ",", capcom, ",", capcom, ",", capcom, ","1.0","1.0","1997-09-11T00:00","2005-01-01T00:00","1997-09-11T00:00","2005-01-01T00:00","0.0","0.0","playstation portable","playstation portable","playstation portable","playstation portable","1.0","1.0"
