"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] GameDevComparatorJaccard record1Value","[0] GameDevComparatorJaccard record2Value","[0] GameDevComparatorJaccard record1PreprocessedValue","[0] GameDevComparatorJaccard record2PreprocessedValue","[0] GameDevComparatorJaccard similarity","[0] GameDevComparatorJaccard postproccesedSimilarity","[1] GameNameComparatorMongeElkan record1Value","[1] GameNameComparatorMongeElkan record2Value","[1] GameNameComparatorMongeElkan record1PreprocessedValue","[1] GameNameComparatorMongeElkan record2PreprocessedValue","[1] GameNameComparatorMongeElkan similarity","[1] GameNameComparatorMongeElkan postproccesedSimilarity","[2] GameGenreComparatorMongeElkan record1Value","[2] GameGenreComparatorMongeElkan record2Value","[2] GameGenreComparatorMongeElkan record1PreprocessedValue","[2] GameGenreComparatorMongeElkan record2PreprocessedValue","[2] GameGenreComparatorMongeElkan similarity","[2] GameGenreComparatorMongeElkan postproccesedSimilarity","[3] GameNameComparatorLowerCaseJaccard record1Value","[3] GameNameComparatorLowerCaseJaccard record2Value","[3] GameNameComparatorLowerCaseJaccard record1PreprocessedValue","[3] GameNameComparatorLowerCaseJaccard record2PreprocessedValue","[3] GameNameComparatorLowerCaseJaccard similarity","[3] GameNameComparatorLowerCaseJaccard postproccesedSimilarity","[4] GameNameComparatorLevenshtein record1Value","[4] GameNameComparatorLevenshtein record2Value","[4] GameNameComparatorLevenshtein record1PreprocessedValue","[4] GameNameComparatorLevenshtein record2PreprocessedValue","[4] GameNameComparatorLevenshtein similarity","[4] GameNameComparatorLevenshtein postproccesedSimilarity","[5] GameNameComparatorJaccard record1Value","[5] GameNameComparatorJaccard record2Value","[5] GameNameComparatorJaccard record1PreprocessedValue","[5] GameNameComparatorJaccard record2PreprocessedValue","[5] GameNameComparatorJaccard similarity","[5] GameNameComparatorJaccard postproccesedSimilarity","[6] GamePlatformComparatorMongeElkan record1Value","[6] GamePlatformComparatorMongeElkan record2Value","[6] GamePlatformComparatorMongeElkan record1PreprocessedValue","[6] GamePlatformComparatorMongeElkan record2PreprocessedValue","[6] GamePlatformComparatorMongeElkan similarity","[6] GamePlatformComparatorMongeElkan postproccesedSimilarity","[7] GamePublisherComparatorLevenshtein record1Value","[7] GamePublisherComparatorLevenshtein record2Value","[7] GamePublisherComparatorLevenshtein record1PreprocessedValue","[7] GamePublisherComparatorLevenshtein record2PreprocessedValue","[7] GamePublisherComparatorLevenshtein similarity","[7] GamePublisherComparatorLevenshtein postproccesedSimilarity","[8] GamePublisherLJaccard record1Value","[8] GamePublisherLJaccard record2Value","[8] GamePublisherLJaccard record1PreprocessedValue","[8] GamePublisherLJaccard record2PreprocessedValue","[8] GamePublisherLJaccard similarity","[8] GamePublisherLJaccard postproccesedSimilarity","[9] GameReleaseComparatorExactYear record1Value","[9] GameReleaseComparatorExactYear record2Value","[9] GameReleaseComparatorExactYear record1PreprocessedValue","[9] GameReleaseComparatorExactYear record2PreprocessedValue","[9] GameReleaseComparatorExactYear similarity","[9] GameReleaseComparatorExactYear postproccesedSimilarity","[10] GamePlatformComparatorJaccard record1Value","[10] GamePlatformComparatorJaccard record2Value","[10] GamePlatformComparatorJaccard record1PreprocessedValue","[10] GamePlatformComparatorJaccard record2PreprocessedValue","[10] GamePlatformComparatorJaccard similarity","[10] GamePlatformComparatorJaccard postproccesedSimilarity"
"WekaMatchingRule","DBpedia_Video_Game_14116","Kaggle1_Video_Game_1286","0.12195121951219512",,"","","","","0.0","0.0",".hack (video game series)","007: Quantum of Solace",".hack (video game series)","007: Quantum of Solace","0.39454546570777893","0.39454546570777893",", Action role-playing, ",", Action, ",", Action role-playing, ",", Action, ","0.9543859561284384","0.9543859561284384",".hack (video game series)","007: quantum of solace",".hack (video game series)","007: quantum of solace","0.0","0.0",".hack (video game series)","007: Quantum of Solace",".hack (video game series)","007: Quantum of Solace","0.12","0.12",".hack (video game series)","007: Quantum of Solace",".hack (video game series)","007: Quantum of Solace","0.0","0.0","PlayStation 2","Xbox 360","PlayStation 2","Xbox 360","0.0","0.0",", Bandai, ",", Activision, ",", Bandai, ",", Activision, ","0.3571428571428571","0.3571428571428571",", bandai, ",", activision, ",", bandai, ",", activision, ","0.0","0.0","2002-06-20T00:00","2008-01-01T00:00","2002-06-20T00:00","2008-01-01T00:00","0.0","0.0","playstation 2","xbox 360","playstation 2","xbox 360","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_2141","Kaggle1_Video_Game_3758","0.12195121951219512",,"","","","","0.0","0.0","007 Legends","007 Racing","007 Legends","007 Racing","0.6595959663391113","0.6595959663391113",", First-person shooter, , Interactive film, ",", Racing, ",", First-person shooter, , Interactive film, ",", Racing, ","0.7899999976158142","0.7899999976158142","007 legends","007 racing","007 legends","007 racing","0.3333333333333333","0.0","007 Legends","007 Racing","007 Legends","007 Racing","0.4545454545454546","0.4545454545454546","007 Legends","007 Racing","007 Legends","007 Racing","0.3333333333333333","0.0","PlayStation 3","PlayStation (console)","PlayStation 3","PlayStation (console)","0.898901104927063","0.898901104927063",", Activision, ",", Electronic Arts, ",", Activision, ",", Electronic Arts, ","0.368421052631579","0.368421052631579",", activision, ",", electronic arts, ",", activision, ",", electronic arts, ","0.0","0.0","2012-10-16T00:00","2000-01-01T00:00","2012-10-16T00:00","2000-01-01T00:00","0.0","0.0","playstation 3","playstation (console)","playstation 3","playstation (console)","0.3333333333333333","0.0"
"WekaMatchingRule","DBpedia_Video_Game_6732","Kaggle1_Video_Game_14809","0.12195121951219512",,"","","","","0.0","0.0","'Splosion Man","1000 Cooking Recipes from ELLE à table","'Splosion Man","1000 Cooking Recipes from ELLE à table","0.4551764130592346","0.4551764130592346",", Action game, , Platform game, ",", Misc, ",", Action game, , Platform game, ",", Misc, ","0.6787878811359406","0.6787878811359406","'splosion man","1000 cooking recipes from elle à table","'splosion man","1000 cooking recipes from elle à table","0.0","0.0","'Splosion Man","1000 Cooking Recipes from ELLE à table","'Splosion Man","1000 Cooking Recipes from ELLE à table","0.13157894736842102","0.13157894736842102","'Splosion Man","1000 Cooking Recipes from ELLE à table","'Splosion Man","1000 Cooking Recipes from ELLE à table","0.0","0.0","Xbox 360","Nintendo DS","Xbox 360","Nintendo DS","0.405303031206131","0.405303031206131",", Microsoft Games Studios, ",", Nintendo, ",", Microsoft Games Studios, ",", Nintendo, ","0.33333333333333337","0.33333333333333337",", microsoft games studios, ",", nintendo, ",", microsoft games studios, ",", nintendo, ","0.0","0.0","2009-07-22T00:00","2010-01-01T00:00","2009-07-22T00:00","2010-01-01T00:00","0.5","0.5","xbox 360","nintendo ds","xbox 360","nintendo ds","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_9365","Kaggle1_Video_Game_7142","0.12195121951219512",,"","","","","0.0","0.0","007: Quantum of Solace","101-in-1 Party Megamix Wii","007: Quantum of Solace","101-in-1 Party Megamix Wii","0.4797202944755554","0.4797202944755554",", First-person shooter, , Third-person shooter, ",", Misc, ",", First-person shooter, , Third-person shooter, ",", Misc, ","0.8133333444595336","0.8133333444595336","007: quantum of solace","101-in-1 party megamix wii","007: quantum of solace","101-in-1 party megamix wii","0.0","0.0","007: Quantum of Solace","101-in-1 Party Megamix Wii","007: Quantum of Solace","101-in-1 Party Megamix Wii","0.15384615384615385","0.15384615384615385","007: Quantum of Solace","101-in-1 Party Megamix Wii","007: Quantum of Solace","101-in-1 Party Megamix Wii","0.0","0.0","PlayStation 3","Wii","PlayStation 3","Wii","0.0","0.0",", Activision, ",", Nordcurrent, ",", Activision, ",", Nordcurrent, ","0.33333333333333337","0.33333333333333337",", activision, ",", nordcurrent, ",", activision, ",", nordcurrent, ","0.0","0.0","2008-10-31T00:00","2009-01-01T00:00","2008-10-31T00:00","2009-01-01T00:00","0.5","0.5","playstation 3","wii","playstation 3","wii","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_9367","Kaggle1_Video_Game_13738","0.12195121951219512",,"","","","","0.0","0.0","007: Quantum of Solace","12Riven: The Psi-Climinal of Integral","007: Quantum of Solace","12Riven: The Psi-Climinal of Integral","0.47048184275627136","0.47048184275627136",", First-person shooter, , Third-person shooter, ",", Adventure, ",", First-person shooter, , Third-person shooter, ",", Adventure, ","0.7525925874710083","0.7525925874710083","007: quantum of solace","12riven: the psi-climinal of integral","007: quantum of solace","12riven: the psi-climinal of integral","0.1","0.0","007: Quantum of Solace","12Riven: The Psi-Climinal of Integral","007: Quantum of Solace","12Riven: The Psi-Climinal of Integral","0.18918918918918914","0.18918918918918914","007: Quantum of Solace","12Riven: The Psi-Climinal of Integral","007: Quantum of Solace","12Riven: The Psi-Climinal of Integral","0.1","0.0","Xbox 360","PlayStation 2","Xbox 360","PlayStation 2","0.0","0.0",", Activision, ",", CyberFront, ",", Activision, ",", CyberFront, ","0.4285714285714286","0.4285714285714286",", activision, ",", cyberfront, ",", activision, ",", cyberfront, ","0.0","0.0","2008-10-31T00:00","2008-01-01T00:00","2008-10-31T00:00","2008-01-01T00:00","1.0","1.0","xbox 360","playstation 2","xbox 360","playstation 2","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_2143","Kaggle1_Video_Game_10078","0.12195121951219512",,"","","","","0.0","0.0","007 Legends","18 Wheeler: American Pro Trucker","007 Legends","18 Wheeler: American Pro Trucker","0.4962121248245239","0.4962121248245239",", First-person shooter, , Interactive film, ",", Racing, ",", First-person shooter, , Interactive film, ",", Racing, ","0.7899999976158142","0.7899999976158142","007 legends","18 wheeler: american pro trucker","007 legends","18 wheeler: american pro trucker","0.0","0.0","007 Legends","18 Wheeler: American Pro Trucker","007 Legends","18 Wheeler: American Pro Trucker","0.125","0.125","007 Legends","18 Wheeler: American Pro Trucker","007 Legends","18 Wheeler: American Pro Trucker","0.0","0.0","Xbox 360","GameCube","Xbox 360","GameCube","0.0","0.0",", Activision, ",", Acclaim Entertainment, ",", Activision, ",", Acclaim Entertainment, ","0.36","0.36",", activision, ",", acclaim entertainment, ",", activision, ",", acclaim entertainment, ","0.0","0.0","2012-10-16T00:00","2002-01-01T00:00","2012-10-16T00:00","2002-01-01T00:00","0.0","0.0","xbox 360","gamecube","xbox 360","gamecube","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_9367","Kaggle1_Video_Game_2063","0.12195121951219512",,"","","","","0.0","0.0","007: Quantum of Solace","1942","007: Quantum of Solace","1942","0.0","0.0",", First-person shooter, , Third-person shooter, ",", Shooter, ",", First-person shooter, , Third-person shooter, ",", Shooter, ","0.8028571367263794","0.8028571367263794","007: quantum of solace","1942","007: quantum of solace","1942","0.0","0.0","007: Quantum of Solace","1942","007: Quantum of Solace","1942","0.0","0.0","007: Quantum of Solace","1942","007: Quantum of Solace","1942","0.0","0.0","Xbox 360","Nintendo Entertainment System","Xbox 360","Nintendo Entertainment System","0.4396551847457886","0.4396551847457886",", Activision, ",", Capcom, ",", Activision, ",", Capcom, ","0.4285714285714286","0.4285714285714286",", activision, ",", capcom, ",", activision, ",", capcom, ","0.0","0.0","2008-10-31T00:00","1985-01-01T00:00","2008-10-31T00:00","1985-01-01T00:00","0.0","0.0","xbox 360","nintendo entertainment system","xbox 360","nintendo entertainment system","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_9366","Kaggle1_Video_Game_14781","0.15384615384615385",,"","","","","0.0","0.0","007: Quantum of Solace","101-in-1 Sports Party Megamix","007: Quantum of Solace","101-in-1 Sports Party Megamix","0.47492164373397827","0.47492164373397827",", First-person shooter, , Third-person shooter, ",", Sports, ",", First-person shooter, , Third-person shooter, ",", Sports, ","0.7966666698455811","0.7966666698455811","007: quantum of solace","101-in-1 sports party megamix","007: quantum of solace","101-in-1 sports party megamix","0.0","0.0","007: Quantum of Solace","101-in-1 Sports Party Megamix","007: Quantum of Solace","101-in-1 Sports Party Megamix","0.1724137931034483","0.1724137931034483","007: Quantum of Solace","101-in-1 Sports Party Megamix","007: Quantum of Solace","101-in-1 Sports Party Megamix","0.0","0.0","Wii","Wii","Wii","Wii","1.0","1.0",", Activision, ",", Nordcurrent, ",", Activision, ",", Nordcurrent, ","0.33333333333333337","0.33333333333333337",", activision, ",", nordcurrent, ",", activision, ",", nordcurrent, ","0.0","0.0","2008-10-31T00:00","2010-01-01T00:00","2008-10-31T00:00","2010-01-01T00:00","0.0","0.0","wii","wii","wii","wii","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_9365","Kaggle1_Video_Game_11390","0.12195121951219512",,"","","","","0.0","0.0","007: Quantum of Solace","101-in-1 Sports Megamix","007: Quantum of Solace","101-in-1 Sports Megamix","0.49644267559051514","0.49644267559051514",", First-person shooter, , Third-person shooter, ",", Sports, ",", First-person shooter, , Third-person shooter, ",", Sports, ","0.7966666698455811","0.7966666698455811","007: quantum of solace","101-in-1 sports megamix","007: quantum of solace","101-in-1 sports megamix","0.0","0.0","007: Quantum of Solace","101-in-1 Sports Megamix","007: Quantum of Solace","101-in-1 Sports Megamix","0.13043478260869568","0.13043478260869568","007: Quantum of Solace","101-in-1 Sports Megamix","007: Quantum of Solace","101-in-1 Sports Megamix","0.0","0.0","PlayStation 3","Nintendo DS","PlayStation 3","Nintendo DS","0.4737762212753296","0.4737762212753296",", Activision, ",", Nordcurrent, ",", Activision, ",", Nordcurrent, ","0.33333333333333337","0.33333333333333337",", activision, ",", nordcurrent, ",", activision, ",", nordcurrent, ","0.0","0.0","2008-10-31T00:00","2010-01-01T00:00","2008-10-31T00:00","2010-01-01T00:00","0.0","0.0","playstation 3","nintendo ds","playstation 3","nintendo ds","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_9367","Kaggle1_Video_Game_3396","0.12195121951219512",,"","","","","0.0","0.0","007: Quantum of Solace","2002 FIFA World Cup","007: Quantum of Solace","2002 FIFA World Cup","0.5115630030632019","0.5115630030632019",", First-person shooter, , Third-person shooter, ",", Sports, ",", First-person shooter, , Third-person shooter, ",", Sports, ","0.7966666698455811","0.7966666698455811","007: quantum of solace","2002 fifa world cup","007: quantum of solace","2002 fifa world cup","0.0","0.0","007: Quantum of Solace","2002 FIFA World Cup","007: Quantum of Solace","2002 FIFA World Cup","0.13636363636363635","0.13636363636363635","007: Quantum of Solace","2002 FIFA World Cup","007: Quantum of Solace","2002 FIFA World Cup","0.0","0.0","Xbox 360","PlayStation 2","Xbox 360","PlayStation 2","0.0","0.0",", Activision, ",", Electronic Arts, ",", Activision, ",", Electronic Arts, ","0.368421052631579","0.368421052631579",", activision, ",", electronic arts, ",", activision, ",", electronic arts, ","0.0","0.0","2008-10-31T00:00","2002-01-01T00:00","2008-10-31T00:00","2002-01-01T00:00","0.0","0.0","xbox 360","playstation 2","xbox 360","playstation 2","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_14116","Kaggle1_Video_Game_14138","0.12195121951219512",,"","","","","0.0","0.0",".hack (video game series)","100 Classic Games",".hack (video game series)","100 Classic Games","0.5794117450714111","0.5794117450714111",", Action role-playing, ",", Misc, ",", Action role-playing, ",", Misc, ","0.789473682641983","0.789473682641983",".hack (video game series)","100 classic games",".hack (video game series)","100 classic games","0.0","0.0",".hack (video game series)","100 Classic Games",".hack (video game series)","100 Classic Games","0.28","0.28",".hack (video game series)","100 Classic Games",".hack (video game series)","100 Classic Games","0.0","0.0","PlayStation 2","Nintendo DS","PlayStation 2","Nintendo DS","0.4737762212753296","0.4737762212753296",", Bandai, ",", Rondomedia, ",", Bandai, ",", Rondomedia, ","0.5","0.5",", bandai, ",", rondomedia, ",", bandai, ",", rondomedia, ","0.0","0.0","2002-06-20T00:00","2011-01-01T00:00","2002-06-20T00:00","2011-01-01T00:00","0.0","0.0","playstation 2","nintendo ds","playstation 2","nintendo ds","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_9366","Kaggle1_Video_Game_11275","0.12195121951219512",,"","","","","0.0","0.0","007: Quantum of Solace","1 vs. 100","007: Quantum of Solace","1 vs. 100","0.37542086839675903","0.37542086839675903",", First-person shooter, , Third-person shooter, ",", Misc, ",", First-person shooter, , Third-person shooter, ",", Misc, ","0.8133333444595336","0.8133333444595336","007: quantum of solace","1 vs. 100","007: quantum of solace","1 vs. 100","0.0","0.0","007: Quantum of Solace","1 vs. 100","007: Quantum of Solace","1 vs. 100","0.09090909090909094","0.09090909090909094","007: Quantum of Solace","1 vs. 100","007: Quantum of Solace","1 vs. 100","0.0","0.0","Wii","Nintendo DS","Wii","Nintendo DS","0.4747474789619446","0.4747474789619446",", Activision, ",", DSI Games, ",", Activision, ",", DSI Games, ","0.3571428571428571","0.3571428571428571",", activision, ",", dsi games, ",", activision, ",", dsi games, ","0.0","0.0","2008-10-31T00:00","2008-01-01T00:00","2008-10-31T00:00","2008-01-01T00:00","1.0","1.0","wii","nintendo ds","wii","nintendo ds","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_9365","Kaggle1_Video_Game_14661","0.12195121951219512",,"","","","","0.0","0.0","007: Quantum of Solace","007: Quantum of Solace","007: Quantum of Solace","007: Quantum of Solace","1.0","1.0",", First-person shooter, , Third-person shooter, ",", Action, ",", First-person shooter, , Third-person shooter, ",", Action, ","0.8177777767181397","0.8177777767181397","007: quantum of solace","007: quantum of solace","007: quantum of solace","007: quantum of solace","1.0","1.0","007: Quantum of Solace","007: Quantum of Solace","007: Quantum of Solace","007: Quantum of Solace","1.0","1.0","007: Quantum of Solace","007: Quantum of Solace","007: Quantum of Solace","007: Quantum of Solace","1.0","1.0","PlayStation 3","PC","PlayStation 3","PC","0.5256410241127014","0.5256410241127014",", Activision, ",", Activision, ",", Activision, ",", Activision, ","1.0","1.0",", activision, ",", activision, ",", activision, ",", activision, ","1.0","1.0","2008-10-31T00:00","2008-01-01T00:00","2008-10-31T00:00","2008-01-01T00:00","1.0","1.0","playstation 3","pc","playstation 3","pc","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_14116","Kaggle1_Video_Game_14781","0.12195121951219512",,"","","","","0.0","0.0",".hack (video game series)","101-in-1 Sports Party Megamix",".hack (video game series)","101-in-1 Sports Party Megamix","0.4923754930496216","0.4923754930496216",", Action role-playing, ",", Sports, ",", Action role-playing, ",", Sports, ","0.7953216334184011","0.7953216334184011",".hack (video game series)","101-in-1 sports party megamix",".hack (video game series)","101-in-1 sports party megamix","0.0","0.0",".hack (video game series)","101-in-1 Sports Party Megamix",".hack (video game series)","101-in-1 Sports Party Megamix","0.1724137931034483","0.1724137931034483",".hack (video game series)","101-in-1 Sports Party Megamix",".hack (video game series)","101-in-1 Sports Party Megamix","0.0","0.0","PlayStation 2","Wii","PlayStation 2","Wii","0.0","0.0",", Bandai, ",", Nordcurrent, ",", Bandai, ",", Nordcurrent, ","0.33333333333333337","0.33333333333333337",", bandai, ",", nordcurrent, ",", bandai, ",", nordcurrent, ","0.0","0.0","2002-06-20T00:00","2010-01-01T00:00","2002-06-20T00:00","2010-01-01T00:00","0.0","0.0","playstation 2","wii","playstation 2","wii","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_6732","Kaggle1_Video_Game_3055","0.12195121951219512",,"","","","","0.0","0.0","'Splosion Man","100 Classic Books","'Splosion Man","100 Classic Books","0.43815988302230835","0.43815988302230835",", Action game, , Platform game, ",", Misc, ",", Action game, , Platform game, ",", Misc, ","0.6787878811359406","0.6787878811359406","'splosion man","100 classic books","'splosion man","100 classic books","0.0","0.0","'Splosion Man","100 Classic Books","'Splosion Man","100 Classic Books","0.17647058823529416","0.17647058823529416","'Splosion Man","100 Classic Books","'Splosion Man","100 Classic Books","0.0","0.0","Xbox 360","Nintendo DS","Xbox 360","Nintendo DS","0.405303031206131","0.405303031206131",", Microsoft Games Studios, ",", Nintendo, ",", Microsoft Games Studios, ",", Nintendo, ","0.33333333333333337","0.33333333333333337",", microsoft games studios, ",", nintendo, ",", microsoft games studios, ",", nintendo, ","0.0","0.0","2009-07-22T00:00","2008-01-01T00:00","2009-07-22T00:00","2008-01-01T00:00","0.5","0.5","xbox 360","nintendo ds","xbox 360","nintendo ds","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_22915","Kaggle1_Video_Game_10005","0.12195121951219512",,"","","","","0.0","0.0","1-2-Switch","18 Wheels of Steel: Extreme Trucker 2","1-2-Switch","18 Wheels of Steel: Extreme Trucker 2","0.3777027130126953","0.3777027130126953",", Party game, ",", Racing, ",", Party game, ",", Racing, ","0.8370370467503866","0.8370370467503866","1-2-switch","18 wheels of steel: extreme trucker 2","1-2-switch","18 wheels of steel: extreme trucker 2","0.1111111111111111","0.0","1-2-Switch","18 Wheels of Steel: Extreme Trucker 2","1-2-Switch","18 Wheels of Steel: Extreme Trucker 2","0.10810810810810811","0.10810810810810811","1-2-Switch","18 Wheels of Steel: Extreme Trucker 2","1-2-Switch","18 Wheels of Steel: Extreme Trucker 2","0.1111111111111111","0.0","Nintendo Switch","PC","Nintendo Switch","PC","0.0","0.0",", Nintendo, ",", Rondomedia, ",", Nintendo, ",", Rondomedia, ","0.4285714285714286","0.4285714285714286",", nintendo, ",", rondomedia, ",", nintendo, ",", rondomedia, ","0.0","0.0","2017-03-03T00:00","2011-01-01T00:00","2017-03-03T00:00","2011-01-01T00:00","0.0","0.0","nintendo switch","pc","nintendo switch","pc","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_14116","Kaggle1_Video_Game_3055","0.12195121951219512",,"","","","","0.0","0.0",".hack (video game series)","100 Classic Books",".hack (video game series)","100 Classic Books","0.4816557765007019","0.4816557765007019",", Action role-playing, ",", Misc, ",", Action role-playing, ",", Misc, ","0.789473682641983","0.789473682641983",".hack (video game series)","100 classic books",".hack (video game series)","100 classic books","0.0","0.0",".hack (video game series)","100 Classic Books",".hack (video game series)","100 Classic Books","0.12","0.12",".hack (video game series)","100 Classic Books",".hack (video game series)","100 Classic Books","0.0","0.0","PlayStation 2","Nintendo DS","PlayStation 2","Nintendo DS","0.4737762212753296","0.4737762212753296",", Bandai, ",", Nintendo, ",", Bandai, ",", Nintendo, ","0.41666666666666663","0.41666666666666663",", bandai, ",", nintendo, ",", bandai, ",", nintendo, ","0.0","0.0","2002-06-20T00:00","2008-01-01T00:00","2002-06-20T00:00","2008-01-01T00:00","0.0","0.0","playstation 2","nintendo ds","playstation 2","nintendo ds","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_2143","Kaggle1_Video_Game_3272","0.12195121951219512",,"","","","","0.0","0.0","007 Legends","2014 FIFA World Cup Brazil","007 Legends","2014 FIFA World Cup Brazil","0.46270397305488586","0.46270397305488586",", First-person shooter, , Interactive film, ",", Sports, ",", First-person shooter, , Interactive film, ",", Sports, ","0.7694444477558136","0.7694444477558136","007 legends","2014 fifa world cup brazil","007 legends","2014 fifa world cup brazil","0.0","0.0","007 Legends","2014 FIFA World Cup Brazil","007 Legends","2014 FIFA World Cup Brazil","0.11538461538461542","0.11538461538461542","007 Legends","2014 FIFA World Cup Brazil","007 Legends","2014 FIFA World Cup Brazil","0.0","0.0","Xbox 360","PlayStation 3","Xbox 360","PlayStation 3","0.0","0.0",", Activision, ",", Electronic Arts, ",", Activision, ",", Electronic Arts, ","0.368421052631579","0.368421052631579",", activision, ",", electronic arts, ",", activision, ",", electronic arts, ","0.0","0.0","2012-10-16T00:00","2014-01-01T00:00","2012-10-16T00:00","2014-01-01T00:00","0.0","0.0","xbox 360","playstation 3","xbox 360","playstation 3","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_9366","Kaggle1_Video_Game_13427","0.12195121951219512",,"","","","","0.0","0.0","007: Quantum of Solace","12-Sai. Koisuru Diary","007: Quantum of Solace","12-Sai. Koisuru Diary","0.43145743012428284","0.43145743012428284",", First-person shooter, , Third-person shooter, ",", Adventure, ",", First-person shooter, , Third-person shooter, ",", Adventure, ","0.7525925874710083","0.7525925874710083","007: quantum of solace","12-sai. koisuru diary","007: quantum of solace","12-sai. koisuru diary","0.0","0.0","007: Quantum of Solace","12-Sai. Koisuru Diary","007: Quantum of Solace","12-Sai. Koisuru Diary","0.09090909090909094","0.09090909090909094","007: Quantum of Solace","12-Sai. Koisuru Diary","007: Quantum of Solace","12-Sai. Koisuru Diary","0.0","0.0","Wii","Nintendo 3DS","Wii","Nintendo 3DS","0.4722222089767456","0.4722222089767456",", Activision, ",", Happinet, ",", Activision, ",", Happinet, ","0.3571428571428571","0.3571428571428571",", activision, ",", happinet, ",", activision, ",", happinet, ","0.0","0.0","2008-10-31T00:00","2016-01-01T00:00","2008-10-31T00:00","2016-01-01T00:00","0.0","0.0","wii","nintendo 3ds","wii","nintendo 3ds","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_19","Kaggle1_Video_Game_9632","0.9814814814814815","1","","","","","0.0","0.0","Mega Man X Collection","Mega Man X Collection","Mega Man X Collection","Mega Man X Collection","1.0","1.0",", Action game, ",", Misc, ",", Action game, ",", Misc, ","0.7979798018932343","0.7979798018932343","mega man x collection","mega man x collection","mega man x collection","mega man x collection","1.0","1.0","Mega Man X Collection","Mega Man X Collection","Mega Man X Collection","Mega Man X Collection","1.0","1.0","Mega Man X Collection","Mega Man X Collection","Mega Man X Collection","Mega Man X Collection","1.0","1.0","GameCube","GameCube","GameCube","GameCube","1.0","1.0",", Capcom, ",", Capcom, ",", Capcom, ",", Capcom, ","1.0","1.0",", capcom, ",", capcom, ",", capcom, ",", capcom, ","1.0","1.0","2006-01-10T00:00","2006-01-01T00:00","2006-01-10T00:00","2006-01-01T00:00","1.0","1.0","gamecube","gamecube","gamecube","gamecube","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_9000","Kaggle1_Video_Game_5451",,"0","","","","","0.0","0.0","Deathtrap (video game)","Deathtrap Dungeon","Deathtrap (video game)","Deathtrap Dungeon","0.848046064376831","0.848046064376831",", Action role-playing game, , Tower defense, ",", Action, ",", Action role-playing game, , Tower defense, ",", Action, ","0.8691453039646149","0.8691453039646149","deathtrap (video game)","deathtrap dungeon","deathtrap (video game)","deathtrap dungeon","0.25","0.0","Deathtrap (video game)","Deathtrap Dungeon","Deathtrap (video game)","Deathtrap Dungeon","0.5454545454545454","0.5454545454545454","Deathtrap (video game)","Deathtrap Dungeon","Deathtrap (video game)","Deathtrap Dungeon","0.25","0.0","Mac OS X","PlayStation (console)","Mac OS X","PlayStation (console)","0.3948412835597992","0.3948412835597992",", NeocoreGames, ",", Eidos Interactive, ",", NeocoreGames, ",", Eidos Interactive, ","0.33333333333333337","0.33333333333333337",", neocoregames, ",", eidos interactive, ",", neocoregames, ",", eidos interactive, ","0.0","0.0","2015-02-04T00:00","1998-01-01T00:00","2015-02-04T00:00","1998-01-01T00:00","0.0","0.0","mac os x","playstation (console)","mac os x","playstation (console)","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_14116","Kaggle1_Video_Game_11275","0.12195121951219512",,"","","","","0.0","0.0",".hack (video game series)","1 vs. 100",".hack (video game series)","1 vs. 100","0.4098148047924042","0.4098148047924042",", Action role-playing, ",", Misc, ",", Action role-playing, ",", Misc, ","0.789473682641983","0.789473682641983",".hack (video game series)","1 vs. 100",".hack (video game series)","1 vs. 100","0.0","0.0",".hack (video game series)","1 vs. 100",".hack (video game series)","1 vs. 100","0.12","0.12",".hack (video game series)","1 vs. 100",".hack (video game series)","1 vs. 100","0.0","0.0","PlayStation 2","Nintendo DS","PlayStation 2","Nintendo DS","0.4737762212753296","0.4737762212753296",", Bandai, ",", DSI Games, ",", Bandai, ",", DSI Games, ","0.3846153846153846","0.3846153846153846",", bandai, ",", dsi games, ",", bandai, ",", dsi games, ","0.0","0.0","2002-06-20T00:00","2008-01-01T00:00","2002-06-20T00:00","2008-01-01T00:00","0.0","0.0","playstation 2","nintendo ds","playstation 2","nintendo ds","0.0","0.0"
